! na - neutral gas cooling by atomic emission, cooling < 0., [erg cm-3 s-1]
! nh2 - neutral gas cooling by H2 emission
! nh2o - neutral gas cooling by H2O emission
! nco - neutral gas cooling by CO emission
! noh - neutral gas cooling by OH emission
! nnh3 - neutral gas cooling by p- and o-NH3 emission
! nch3oh - neutral gas cooling by CH3OH (A-,E-) emission
! ni - neutral gas heating by neutral-ion collisions
! ne - neutral gas heating by neutral-electron collisions
! nd - neutral gas heating by neutral-dust collisions
! nch - neutral gas heating by chemical reactions
! nh2-h - neutral gas cooling by H2-H dissociation (is included in previous parameter nch)
! ph - heating by photoeffect on dust grains
! cr - heating by cosmic rays
! rlh2 - radiative energy loss by H2 molecule (total and only within state v = 0)
! ih2 - ion fluid cooling via excitation of H2 via ion-H2 collisions
! in - ion gas component heating by neutral-ion collisions
! ie - ion gas component heating by ion-electron collisions
! ich - ion gas component heating by chemical reactions
! ea - electron component cooling by atomic emission
! eh2 - electron component cooling by H2 emission
! eh2o - electron component cooling by H2O emission
! en - electron component heating by neutral-electron collisions
! ei - electron component heating by ion-electron collisions
! ech - electron component heating by chemical reactions
!1           2           3           4           5           6           7           8           9           10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          
!t(yr)/z(cm) na          nh2         nh2o        nco         noh         nnh3        nch3oh      ni          ne          nd          nch         nh2-h       ph          cr          rlh2        rlh2v0      ih2         in          ie          ich         ea          eh2         eh2o        en          ei          ech         
1.00000e+06  -2.805e-23  6.735e-25   -2.764e-24  -3.753e-23  0.000e+00   0.000e+00   0.000e+00   1.692e-23   1.412e-25   -4.836e-23  6.767e-23   -4.947e-116 1.031e-24   3.081e-23   4.956e-23   4.185e-24   0.000e+00   -1.692e-23  -1.191e-25  1.704e-23   -1.401e-26  -1.036e-26  -9.220e-27  -1.412e-25  1.191e-25   5.789e-26   
1.07461e+06  -3.020e-23  4.118e-25   -2.433e-24  -3.474e-23  0.000e+00   0.000e+00   0.000e+00   1.739e-23   1.462e-25   -4.906e-23  6.702e-23   -5.027e-116 1.031e-24   3.081e-23   4.983e-23   4.456e-24   0.000e+00   -1.739e-23  -1.273e-25  1.752e-23   -1.670e-26  -1.140e-26  -8.918e-27  -1.462e-25  1.273e-25   5.844e-26   
1.15478e+06  -3.238e-23  2.116e-25   -2.135e-24  -3.210e-23  0.000e+00   0.000e+00   0.000e+00   1.783e-23   1.509e-25   -4.957e-23  6.638e-23   -5.092e-116 1.031e-24   3.081e-23   5.003e-23   4.663e-24   0.000e+00   -1.783e-23  -1.357e-25  1.797e-23   -1.997e-26  -1.223e-26  -8.652e-27  -1.509e-25  1.357e-25   5.893e-26   
1.24094e+06  -3.456e-23  6.921e-26   -1.862e-24  -2.954e-23  0.000e+00   0.000e+00   0.000e+00   1.825e-23   1.553e-25   -4.991e-23  6.571e-23   -5.143e-116 1.031e-24   3.081e-23   5.018e-23   4.810e-24   0.000e+00   -1.825e-23  -1.445e-25  1.840e-23   -2.396e-26  -1.284e-26  -8.416e-27  -1.553e-25  1.445e-25   5.940e-26   
1.33352e+06  -3.669e-23  -3.659e-26  -1.611e-24  -2.702e-23  0.000e+00   0.000e+00   0.000e+00   1.865e-23   1.595e-25   -5.016e-23  6.497e-23   -5.184e-116 1.031e-24   3.081e-23   5.029e-23   4.919e-24   0.000e+00   -1.865e-23  -1.538e-25  1.881e-23   -2.882e-26  -1.329e-26  -8.209e-27  -1.595e-25  1.538e-25   5.991e-26   
1.43301e+06  -3.850e-23  -1.876e-25  -1.397e-24  -2.463e-23  0.000e+00   0.000e+00   0.000e+00   1.899e-23   1.630e-25   -5.036e-23  6.418e-23   -5.216e-116 1.032e-24   3.081e-23   4.954e-23   4.985e-24   0.000e+00   -1.899e-23  -1.632e-25  1.916e-23   -3.422e-26  -1.365e-26  -8.039e-27  -1.630e-25  1.632e-25   6.045e-26   
1.53993e+06  -3.961e-23  -3.395e-25  -1.258e-24  -2.288e-23  0.000e+00   0.000e+00   0.000e+00   1.922e-23   1.655e-25   -5.059e-23  6.355e-23   -5.241e-116 1.032e-24   3.081e-23   4.894e-23   5.067e-24   0.000e+00   -1.922e-23  -1.702e-25  1.939e-23   -3.846e-26  -1.401e-26  -7.935e-27  -1.655e-25  1.702e-25   6.095e-26   
1.65482e+06  -4.001e-23  -4.485e-25  -1.201e-24  -2.208e-23  0.000e+00   0.000e+00   0.000e+00   1.931e-23   1.666e-25   -5.078e-23  6.326e-23   -5.256e-116 1.032e-24   3.081e-23   4.874e-23   5.148e-24   0.000e+00   -1.931e-23  -1.733e-25  1.949e-23   -4.023e-26  -1.431e-26  -7.877e-27  -1.666e-25  1.733e-25   6.121e-26   
1.77828e+06  -4.003e-23  -4.885e-25  -1.193e-24  -2.199e-23  0.000e+00   0.000e+00   0.000e+00   1.932e-23   1.667e-25   -5.086e-23  6.325e-23   -5.261e-116 1.032e-24   3.081e-23   4.878e-23   5.189e-24   0.000e+00   -1.932e-23  -1.735e-25  1.950e-23   -4.022e-26  -1.445e-26  -7.837e-27  -1.667e-25  1.735e-25   6.126e-26   
1.91095e+06  -3.981e-23  -4.791e-25  -1.216e-24  -2.231e-23  0.000e+00   0.000e+00   0.000e+00   1.928e-23   1.663e-25   -5.087e-23  6.341e-23   -5.259e-116 1.032e-24   3.081e-23   4.895e-23   5.198e-24   0.000e+00   -1.928e-23  -1.719e-25  1.945e-23   -3.912e-26  -1.447e-26  -7.814e-27  -1.663e-25  1.719e-25   6.116e-26   
2.05353e+06  -3.937e-23  -4.456e-25  -1.266e-24  -2.296e-23  0.000e+00   0.000e+00   0.000e+00   1.919e-23   1.654e-25   -5.085e-23  6.368e-23   -5.253e-116 1.032e-24   3.081e-23   4.925e-23   5.196e-24   0.000e+00   -1.919e-23  -1.690e-25  1.937e-23   -3.717e-26  -1.444e-26  -7.816e-27  -1.654e-25  1.690e-25   6.097e-26   
2.20673e+06  -3.864e-23  -4.055e-25  -1.344e-24  -2.389e-23  0.000e+00   0.000e+00   0.000e+00   1.907e-23   1.641e-25   -5.083e-23  6.404e-23   -5.246e-116 1.032e-24   3.081e-23   4.966e-23   5.200e-24   0.000e+00   -1.907e-23  -1.649e-25  1.924e-23   -3.449e-26  -1.440e-26  -7.853e-27  -1.641e-25  1.649e-25   6.072e-26   
2.37137e+06  -3.771e-23  -3.669e-25  -1.444e-24  -2.500e-23  0.000e+00   0.000e+00   0.000e+00   1.891e-23   1.625e-25   -5.083e-23  6.444e-23   -5.237e-116 1.032e-24   3.081e-23   5.015e-23   5.213e-24   0.000e+00   -1.891e-23  -1.603e-25  1.908e-23   -3.151e-26  -1.437e-26  -7.925e-27  -1.625e-25  1.603e-25   6.047e-26   
2.54830e+06  -3.680e-23  -3.315e-25  -1.542e-24  -2.602e-23  0.000e+00   0.000e+00   0.000e+00   1.876e-23   1.610e-25   -5.082e-23  6.476e-23   -5.229e-116 1.032e-24   3.081e-23   5.057e-23   5.222e-24   0.000e+00   -1.876e-23  -1.562e-25  1.892e-23   -2.902e-26  -1.433e-26  -8.010e-27  -1.610e-25  1.562e-25   6.027e-26   
2.73842e+06  -3.622e-23  -3.197e-25  -1.607e-24  -2.667e-23  0.000e+00   0.000e+00   0.000e+00   1.867e-23   1.600e-25   -5.080e-23  6.494e-23   -5.221e-116 1.031e-24   3.081e-23   5.058e-23   5.211e-24   0.000e+00   -1.867e-23  -1.538e-25  1.882e-23   -2.762e-26  -1.428e-26  -8.079e-27  -1.600e-25  1.538e-25   6.015e-26   
2.94273e+06  -3.607e-23  -3.036e-25  -1.626e-24  -2.687e-23  0.000e+00   0.000e+00   0.000e+00   1.864e-23   1.598e-25   -5.076e-23  6.498e-23   -5.218e-116 1.031e-24   3.081e-23   5.056e-23   5.195e-24   0.000e+00   -1.864e-23  -1.533e-25  1.880e-23   -2.733e-26  -1.422e-26  -8.113e-27  -1.598e-25  1.533e-25   6.011e-26   
3.16228e+06  -3.626e-23  -2.897e-25  -1.610e-24  -2.670e-23  0.000e+00   0.000e+00   0.000e+00   1.868e-23   1.602e-25   -5.073e-23  6.491e-23   -5.218e-116 1.031e-24   3.081e-23   5.055e-23   5.181e-24   0.000e+00   -1.868e-23  -1.541e-25  1.884e-23   -2.784e-26  -1.419e-26  -8.116e-27  -1.602e-25  1.541e-25   6.013e-26   
3.39821e+06  -3.659e-23  -2.825e-25  -1.577e-24  -2.637e-23  0.000e+00   0.000e+00   0.000e+00   1.874e-23   1.607e-25   -5.072e-23  6.480e-23   -5.221e-116 1.031e-24   3.081e-23   5.054e-23   5.173e-24   0.000e+00   -1.874e-23  -1.556e-25  1.889e-23   -2.868e-26  -1.418e-26  -8.100e-27  -1.607e-25  1.556e-25   6.019e-26   
3.65174e+06  -3.686e-23  -2.866e-25  -1.548e-24  -2.608e-23  0.000e+00   0.000e+00   0.000e+00   1.878e-23   1.612e-25   -5.072e-23  6.470e-23   -5.224e-116 1.032e-24   3.081e-23   5.047e-23   5.170e-24   0.000e+00   -1.878e-23  -1.568e-25  1.894e-23   -2.939e-26  -1.419e-26  -8.081e-27  -1.612e-25  1.568e-25   6.025e-26   
3.92419e+06  -3.696e-23  -2.934e-25  -1.537e-24  -2.596e-23  0.000e+00   0.000e+00   0.000e+00   1.880e-23   1.615e-25   -5.072e-23  6.467e-23   -5.226e-116 1.032e-24   3.081e-23   5.043e-23   5.173e-24   0.000e+00   -1.880e-23  -1.573e-25  1.896e-23   -2.966e-26  -1.421e-26  -8.072e-27  -1.615e-25  1.573e-25   6.027e-26   
4.21697e+06  -3.689e-23  -2.953e-25  -1.544e-24  -2.602e-23  0.000e+00   0.000e+00   0.000e+00   1.879e-23   1.614e-25   -5.073e-23  6.469e-23   -5.226e-116 1.032e-24   3.081e-23   5.046e-23   5.178e-24   0.000e+00   -1.879e-23  -1.570e-25  1.895e-23   -2.948e-26  -1.422e-26  -8.076e-27  -1.614e-25  1.570e-25   6.027e-26   
4.53158e+06  -3.676e-23  -2.929e-25  -1.557e-24  -2.615e-23  0.000e+00   0.000e+00   0.000e+00   1.877e-23   1.612e-25   -5.074e-23  6.473e-23   -5.225e-116 1.032e-24   3.081e-23   5.052e-23   5.181e-24   0.000e+00   -1.877e-23  -1.565e-25  1.893e-23   -2.915e-26  -1.422e-26  -8.087e-27  -1.612e-25  1.565e-25   6.024e-26   
4.86968e+06  -3.667e-23  -2.907e-25  -1.567e-24  -2.625e-23  0.000e+00   0.000e+00   0.000e+00   1.876e-23   1.610e-25   -5.074e-23  6.476e-23   -5.224e-116 1.032e-24   3.081e-23   5.055e-23   5.182e-24   0.000e+00   -1.876e-23  -1.561e-25  1.892e-23   -2.893e-26  -1.422e-26  -8.097e-27  -1.610e-25  1.561e-25   6.022e-26   
5.23299e+06  -3.664e-23  -2.896e-25  -1.570e-24  -2.628e-23  0.000e+00   0.000e+00   0.000e+00   1.875e-23   1.610e-25   -5.073e-23  6.476e-23   -5.224e-116 1.031e-24   3.081e-23   5.054e-23   5.180e-24   0.000e+00   -1.875e-23  -1.561e-25  1.891e-23   -2.888e-26  -1.422e-26  -8.102e-27  -1.610e-25  1.561e-25   6.022e-26   
5.62341e+06  -3.665e-23  -2.893e-25  -1.570e-24  -2.628e-23  0.000e+00   0.000e+00   0.000e+00   1.876e-23   1.610e-25   -5.073e-23  6.476e-23   -5.224e-116 1.031e-24   3.081e-23   5.054e-23   5.180e-24   0.000e+00   -1.876e-23  -1.561e-25  1.892e-23   -2.890e-26  -1.422e-26  -8.104e-27  -1.610e-25  1.561e-25   6.022e-26   
6.04296e+06  -3.663e-23  -2.897e-25  -1.572e-24  -2.629e-23  0.000e+00   0.000e+00   0.000e+00   1.875e-23   1.610e-25   -5.073e-23  6.477e-23   -5.224e-116 1.031e-24   3.081e-23   5.054e-23   5.180e-24   0.000e+00   -1.875e-23  -1.561e-25  1.891e-23   -2.887e-26  -1.422e-26  -8.105e-27  -1.610e-25  1.561e-25   6.022e-26   
6.49382e+06  -3.660e-23  -2.902e-25  -1.575e-24  -2.632e-23  0.000e+00   0.000e+00   0.000e+00   1.875e-23   1.610e-25   -5.073e-23  6.478e-23   -5.224e-116 1.031e-24   3.081e-23   5.054e-23   5.181e-24   0.000e+00   -1.875e-23  -1.560e-25  1.891e-23   -2.880e-26  -1.422e-26  -8.108e-27  -1.610e-25  1.560e-25   6.022e-26   
6.97831e+06  -3.657e-23  -2.905e-25  -1.578e-24  -2.636e-23  0.000e+00   0.000e+00   0.000e+00   1.874e-23   1.609e-25   -5.074e-23  6.479e-23   -5.224e-116 1.031e-24   3.081e-23   5.055e-23   5.181e-24   0.000e+00   -1.874e-23  -1.558e-25  1.890e-23   -2.872e-26  -1.422e-26  -8.112e-27  -1.609e-25  1.558e-25   6.021e-26   
7.49894e+06  -3.654e-23  -2.907e-25  -1.581e-24  -2.638e-23  0.000e+00   0.000e+00   0.000e+00   1.874e-23   1.609e-25   -5.074e-23  6.479e-23   -5.223e-116 1.031e-24   3.081e-23   5.055e-23   5.181e-24   0.000e+00   -1.874e-23  -1.557e-25  1.890e-23   -2.865e-26  -1.422e-26  -8.114e-27  -1.609e-25  1.557e-25   6.021e-26   
8.05842e+06  -3.652e-23  -2.909e-25  -1.584e-24  -2.641e-23  0.000e+00   0.000e+00   0.000e+00   1.874e-23   1.609e-25   -5.074e-23  6.480e-23   -5.223e-116 1.031e-24   3.081e-23   5.055e-23   5.182e-24   0.000e+00   -1.874e-23  -1.556e-25  1.890e-23   -2.859e-26  -1.422e-26  -8.117e-27  -1.609e-25  1.556e-25   6.020e-26   
8.65964e+06  -3.649e-23  -2.912e-25  -1.587e-24  -2.644e-23  0.000e+00   0.000e+00   0.000e+00   1.873e-23   1.608e-25   -5.074e-23  6.481e-23   -5.223e-116 1.031e-24   3.081e-23   5.055e-23   5.182e-24   0.000e+00   -1.873e-23  -1.555e-25  1.889e-23   -2.852e-26  -1.422e-26  -8.119e-27  -1.608e-25  1.555e-25   6.020e-26   
9.30572e+06  -3.646e-23  -2.914e-25  -1.590e-24  -2.647e-23  0.000e+00   0.000e+00   0.000e+00   1.873e-23   1.608e-25   -5.074e-23  6.482e-23   -5.223e-116 1.031e-24   3.081e-23   5.055e-23   5.182e-24   0.000e+00   -1.873e-23  -1.554e-25  1.889e-23   -2.845e-26  -1.422e-26  -8.122e-27  -1.608e-25  1.554e-25   6.019e-26   
1.00000e+07  -3.643e-23  -2.917e-25  -1.593e-24  -2.650e-23  0.000e+00   0.000e+00   0.000e+00   1.872e-23   1.607e-25   -5.074e-23  6.483e-23   -5.223e-116 1.031e-24   3.081e-23   5.055e-23   5.182e-24   0.000e+00   -1.872e-23  -1.553e-25  1.888e-23   -2.839e-26  -1.422e-26  -8.124e-27  -1.607e-25  1.553e-25   6.019e-26   
1.07461e+07  -3.640e-23  -2.920e-25  -1.596e-24  -2.653e-23  0.000e+00   0.000e+00   0.000e+00   1.872e-23   1.607e-25   -5.074e-23  6.484e-23   -5.222e-116 1.031e-24   3.081e-23   5.055e-23   5.183e-24   0.000e+00   -1.872e-23  -1.552e-25  1.888e-23   -2.832e-26  -1.422e-26  -8.127e-27  -1.607e-25  1.552e-25   6.018e-26   
1.15478e+07  -3.637e-23  -2.922e-25  -1.599e-24  -2.656e-23  0.000e+00   0.000e+00   0.000e+00   1.871e-23   1.606e-25   -5.074e-23  6.485e-23   -5.222e-116 1.031e-24   3.081e-23   5.055e-23   5.183e-24   0.000e+00   -1.871e-23  -1.551e-25  1.887e-23   -2.825e-26  -1.422e-26  -8.129e-27  -1.606e-25  1.551e-25   6.018e-26   
1.24094e+07  -3.635e-23  -2.924e-25  -1.602e-24  -2.658e-23  0.000e+00   0.000e+00   0.000e+00   1.871e-23   1.606e-25   -5.074e-23  6.486e-23   -5.222e-116 1.031e-24   3.081e-23   5.055e-23   5.183e-24   0.000e+00   -1.871e-23  -1.550e-25  1.887e-23   -2.818e-26  -1.422e-26  -8.131e-27  -1.606e-25  1.550e-25   6.017e-26   
1.33352e+07  -3.632e-23  -2.926e-25  -1.605e-24  -2.661e-23  0.000e+00   0.000e+00   0.000e+00   1.870e-23   1.606e-25   -5.074e-23  6.487e-23   -5.222e-116 1.031e-24   3.081e-23   5.055e-23   5.183e-24   0.000e+00   -1.870e-23  -1.548e-25  1.886e-23   -2.812e-26  -1.422e-26  -8.134e-27  -1.606e-25  1.548e-25   6.017e-26   
1.43301e+07  -3.629e-23  -2.929e-25  -1.608e-24  -2.664e-23  0.000e+00   0.000e+00   0.000e+00   1.870e-23   1.605e-25   -5.074e-23  6.487e-23   -5.221e-116 1.031e-24   3.081e-23   5.055e-23   5.184e-24   0.000e+00   -1.870e-23  -1.547e-25  1.886e-23   -2.805e-26  -1.422e-26  -8.136e-27  -1.605e-25  1.547e-25   6.016e-26   
1.53993e+07  -3.627e-23  -2.930e-25  -1.611e-24  -2.667e-23  0.000e+00   0.000e+00   0.000e+00   1.870e-23   1.605e-25   -5.074e-23  6.488e-23   -5.221e-116 1.031e-24   3.081e-23   5.055e-23   5.184e-24   0.000e+00   -1.870e-23  -1.546e-25  1.885e-23   -2.799e-26  -1.422e-26  -8.138e-27  -1.605e-25  1.546e-25   6.016e-26   
1.65482e+07  -3.624e-23  -2.932e-25  -1.613e-24  -2.669e-23  0.000e+00   0.000e+00   0.000e+00   1.869e-23   1.604e-25   -5.074e-23  6.489e-23   -5.221e-116 1.031e-24   3.081e-23   5.055e-23   5.184e-24   0.000e+00   -1.869e-23  -1.545e-25  1.885e-23   -2.793e-26  -1.422e-26  -8.140e-27  -1.604e-25  1.545e-25   6.015e-26   
1.77828e+07  -3.622e-23  -2.934e-25  -1.616e-24  -2.672e-23  0.000e+00   0.000e+00   0.000e+00   1.869e-23   1.604e-25   -5.074e-23  6.490e-23   -5.221e-116 1.031e-24   3.081e-23   5.055e-23   5.184e-24   0.000e+00   -1.869e-23  -1.544e-25  1.885e-23   -2.788e-26  -1.422e-26  -8.142e-27  -1.604e-25  1.544e-25   6.015e-26   
1.91095e+07  -3.620e-23  -2.935e-25  -1.618e-24  -2.674e-23  0.000e+00   0.000e+00   0.000e+00   1.868e-23   1.604e-25   -5.074e-23  6.491e-23   -5.220e-116 1.031e-24   3.081e-23   5.055e-23   5.184e-24   0.000e+00   -1.868e-23  -1.543e-25  1.884e-23   -2.782e-26  -1.422e-26  -8.144e-27  -1.604e-25  1.543e-25   6.014e-26   
2.05353e+07  -3.618e-23  -2.936e-25  -1.621e-24  -2.676e-23  0.000e+00   0.000e+00   0.000e+00   1.868e-23   1.603e-25   -5.074e-23  6.491e-23   -5.220e-116 1.031e-24   3.081e-23   5.055e-23   5.184e-24   0.000e+00   -1.868e-23  -1.543e-25  1.884e-23   -2.777e-26  -1.422e-26  -8.145e-27  -1.603e-25  1.543e-25   6.014e-26   
2.20673e+07  -3.616e-23  -2.937e-25  -1.623e-24  -2.678e-23  0.000e+00   0.000e+00   0.000e+00   1.868e-23   1.603e-25   -5.074e-23  6.492e-23   -5.220e-116 1.031e-24   3.081e-23   5.055e-23   5.184e-24   0.000e+00   -1.868e-23  -1.542e-25  1.884e-23   -2.773e-26  -1.422e-26  -8.147e-27  -1.603e-25  1.542e-25   6.014e-26   
2.37137e+07  -3.614e-23  -2.937e-25  -1.625e-24  -2.680e-23  0.000e+00   0.000e+00   0.000e+00   1.868e-23   1.603e-25   -5.074e-23  6.492e-23   -5.220e-116 1.031e-24   3.081e-23   5.055e-23   5.184e-24   0.000e+00   -1.868e-23  -1.541e-25  1.883e-23   -2.769e-26  -1.422e-26  -8.148e-27  -1.603e-25  1.541e-25   6.013e-26   
2.54830e+07  -3.612e-23  -2.937e-25  -1.626e-24  -2.681e-23  0.000e+00   0.000e+00   0.000e+00   1.867e-23   1.602e-25   -5.074e-23  6.493e-23   -5.219e-116 1.031e-24   3.081e-23   5.055e-23   5.184e-24   0.000e+00   -1.867e-23  -1.540e-25  1.883e-23   -2.765e-26  -1.422e-26  -8.149e-27  -1.602e-25  1.540e-25   6.013e-26   
2.73842e+07  -3.611e-23  -2.937e-25  -1.628e-24  -2.683e-23  0.000e+00   0.000e+00   0.000e+00   1.867e-23   1.602e-25   -5.075e-23  6.493e-23   -5.219e-116 1.031e-24   3.081e-23   5.055e-23   5.184e-24   0.000e+00   -1.867e-23  -1.540e-25  1.883e-23   -2.761e-26  -1.422e-26  -8.151e-27  -1.602e-25  1.540e-25   6.013e-26   
2.94273e+07  -3.609e-23  -2.937e-25  -1.630e-24  -2.684e-23  0.000e+00   0.000e+00   0.000e+00   1.867e-23   1.602e-25   -5.075e-23  6.494e-23   -5.219e-116 1.031e-24   3.081e-23   5.055e-23   5.184e-24   0.000e+00   -1.867e-23  -1.539e-25  1.883e-23   -2.758e-26  -1.421e-26  -8.151e-27  -1.602e-25  1.539e-25   6.013e-26   
3.16228e+07  -3.608e-23  -2.936e-25  -1.631e-24  -2.685e-23  0.000e+00   0.000e+00   0.000e+00   1.867e-23   1.602e-25   -5.075e-23  6.494e-23   -5.219e-116 1.031e-24   3.081e-23   5.055e-23   5.184e-24   0.000e+00   -1.867e-23  -1.539e-25  1.882e-23   -2.756e-26  -1.421e-26  -8.152e-27  -1.602e-25  1.539e-25   6.012e-26   
3.39821e+07  -3.607e-23  -2.935e-25  -1.632e-24  -2.686e-23  0.000e+00   0.000e+00   0.000e+00   1.866e-23   1.602e-25   -5.075e-23  6.494e-23   -5.219e-116 1.031e-24   3.081e-23   5.055e-23   5.184e-24   0.000e+00   -1.866e-23  -1.538e-25  1.882e-23   -2.753e-26  -1.421e-26  -8.153e-27  -1.602e-25  1.538e-25   6.012e-26   
3.65174e+07  -3.607e-23  -2.934e-25  -1.633e-24  -2.687e-23  0.000e+00   0.000e+00   0.000e+00   1.866e-23   1.601e-25   -5.075e-23  6.495e-23   -5.219e-116 1.031e-24   3.081e-23   5.055e-23   5.184e-24   0.000e+00   -1.866e-23  -1.538e-25  1.882e-23   -2.752e-26  -1.421e-26  -8.154e-27  -1.601e-25  1.538e-25   6.012e-26   
3.92419e+07  -3.606e-23  -2.932e-25  -1.634e-24  -2.688e-23  0.000e+00   0.000e+00   0.000e+00   1.866e-23   1.601e-25   -5.075e-23  6.495e-23   -5.218e-116 1.031e-24   3.081e-23   5.055e-23   5.184e-24   0.000e+00   -1.866e-23  -1.538e-25  1.882e-23   -2.750e-26  -1.421e-26  -8.154e-27  -1.601e-25  1.538e-25   6.012e-26   
4.21697e+07  -3.605e-23  -2.931e-25  -1.635e-24  -2.688e-23  0.000e+00   0.000e+00   0.000e+00   1.866e-23   1.601e-25   -5.075e-23  6.495e-23   -5.218e-116 1.031e-24   3.081e-23   5.055e-23   5.184e-24   0.000e+00   -1.866e-23  -1.538e-25  1.882e-23   -2.749e-26  -1.421e-26  -8.154e-27  -1.601e-25  1.538e-25   6.012e-26   
4.53158e+07  -3.605e-23  -2.928e-25  -1.635e-24  -2.689e-23  0.000e+00   0.000e+00   0.000e+00   1.866e-23   1.601e-25   -5.075e-23  6.495e-23   -5.218e-116 1.031e-24   3.081e-23   5.055e-23   5.183e-24   0.000e+00   -1.866e-23  -1.537e-25  1.882e-23   -2.748e-26  -1.421e-26  -8.155e-27  -1.601e-25  1.537e-25   6.012e-26   
4.86968e+07  -3.605e-23  -2.926e-25  -1.636e-24  -2.689e-23  0.000e+00   0.000e+00   0.000e+00   1.866e-23   1.601e-25   -5.075e-23  6.495e-23   -5.218e-116 1.031e-24   3.081e-23   5.055e-23   5.183e-24   0.000e+00   -1.866e-23  -1.537e-25  1.882e-23   -2.747e-26  -1.421e-26  -8.155e-27  -1.601e-25  1.537e-25   6.012e-26   
5.23299e+07  -3.604e-23  -2.923e-25  -1.636e-24  -2.689e-23  0.000e+00   0.000e+00   0.000e+00   1.866e-23   1.601e-25   -5.075e-23  6.495e-23   -5.218e-116 1.031e-24   3.081e-23   5.055e-23   5.183e-24   0.000e+00   -1.866e-23  -1.537e-25  1.882e-23   -2.746e-26  -1.420e-26  -8.155e-27  -1.601e-25  1.537e-25   6.012e-26   
5.62341e+07  -3.604e-23  -2.920e-25  -1.637e-24  -2.690e-23  0.000e+00   0.000e+00   0.000e+00   1.866e-23   1.601e-25   -5.075e-23  6.495e-23   -5.218e-116 1.031e-24   3.081e-23   5.055e-23   5.182e-24   0.000e+00   -1.866e-23  -1.537e-25  1.882e-23   -2.746e-26  -1.420e-26  -8.155e-27  -1.601e-25  1.537e-25   6.012e-26   
6.04296e+07  -3.604e-23  -2.916e-25  -1.637e-24  -2.690e-23  0.000e+00   0.000e+00   0.000e+00   1.866e-23   1.601e-25   -5.075e-23  6.495e-23   -5.217e-116 1.031e-24   3.081e-23   5.054e-23   5.182e-24   0.000e+00   -1.866e-23  -1.537e-25  1.882e-23   -2.745e-26  -1.420e-26  -8.155e-27  -1.601e-25  1.537e-25   6.012e-26   
6.49382e+07  -3.604e-23  -2.913e-25  -1.638e-24  -2.690e-23  0.000e+00   0.000e+00   0.000e+00   1.866e-23   1.601e-25   -5.075e-23  6.495e-23   -5.217e-116 1.031e-24   3.081e-23   5.054e-23   5.182e-24   0.000e+00   -1.866e-23  -1.537e-25  1.882e-23   -2.745e-26  -1.420e-26  -8.155e-27  -1.601e-25  1.537e-25   6.012e-26   
6.97831e+07  -3.604e-23  -2.909e-25  -1.638e-24  -2.690e-23  0.000e+00   0.000e+00   0.000e+00   1.866e-23   1.601e-25   -5.075e-23  6.495e-23   -5.217e-116 1.031e-24   3.081e-23   5.054e-23   5.181e-24   0.000e+00   -1.866e-23  -1.537e-25  1.882e-23   -2.745e-26  -1.420e-26  -8.155e-27  -1.601e-25  1.537e-25   6.012e-26   
7.49894e+07  -3.604e-23  -2.904e-25  -1.638e-24  -2.690e-23  0.000e+00   0.000e+00   0.000e+00   1.866e-23   1.601e-25   -5.075e-23  6.496e-23   -5.217e-116 1.031e-24   3.081e-23   5.054e-23   5.181e-24   0.000e+00   -1.866e-23  -1.537e-25  1.882e-23   -2.745e-26  -1.419e-26  -8.154e-27  -1.601e-25  1.537e-25   6.012e-26   
8.05842e+07  -3.604e-23  -2.900e-25  -1.639e-24  -2.690e-23  0.000e+00   0.000e+00   0.000e+00   1.866e-23   1.601e-25   -5.075e-23  6.496e-23   -5.216e-116 1.031e-24   3.081e-23   5.054e-23   5.180e-24   0.000e+00   -1.866e-23  -1.537e-25  1.882e-23   -2.745e-26  -1.419e-26  -8.154e-27  -1.601e-25  1.537e-25   6.012e-26   
8.65964e+07  -3.604e-23  -2.895e-25  -1.639e-24  -2.690e-23  0.000e+00   0.000e+00   0.000e+00   1.866e-23   1.601e-25   -5.075e-23  6.496e-23   -5.216e-116 1.031e-24   3.081e-23   5.054e-23   5.180e-24   0.000e+00   -1.866e-23  -1.537e-25  1.882e-23   -2.745e-26  -1.419e-26  -8.154e-27  -1.601e-25  1.537e-25   6.012e-26   
9.30572e+07  -3.604e-23  -2.889e-25  -1.640e-24  -2.690e-23  0.000e+00   0.000e+00   0.000e+00   1.866e-23   1.601e-25   -5.075e-23  6.496e-23   -5.216e-116 1.031e-24   3.081e-23   5.054e-23   5.179e-24   0.000e+00   -1.866e-23  -1.537e-25  1.882e-23   -2.744e-26  -1.419e-26  -8.154e-27  -1.601e-25  1.537e-25   6.012e-26   
1.00000e+08  -3.604e-23  -2.883e-25  -1.640e-24  -2.690e-23  0.000e+00   0.000e+00   0.000e+00   1.866e-23   1.601e-25   -5.075e-23  6.496e-23   -5.216e-116 1.031e-24   3.081e-23   5.054e-23   5.178e-24   0.000e+00   -1.866e-23  -1.537e-25  1.882e-23   -2.744e-26  -1.418e-26  -8.153e-27  -1.601e-25  1.537e-25   6.012e-26   
