! na - neutral gas cooling by atomic emission, cooling < 0., [erg cm-3 s-1]
! nh2 - neutral gas cooling by H2 emission
! nh2o - neutral gas cooling by H2O emission
! nco - neutral gas cooling by CO emission
! noh - neutral gas cooling by OH emission
! nnh3 - neutral gas cooling by p- and o-NH3 emission
! nch3oh - neutral gas cooling by CH3OH (A-,E-) emission
! ni - neutral gas heating by neutral-ion collisions
! ne - neutral gas heating by neutral-electron collisions
! nd - neutral gas heating by neutral-dust collisions
! nch - neutral gas heating by chemical reactions
! nh2-h - neutral gas cooling by H2-H dissociation (is included in previous parameter nch)
! ph - heating by photoeffect on dust grains
! cr - heating by cosmic rays
! rlh2 - radiative energy loss by H2 molecule (total and only within state v = 0)
! ih2 - ion fluid cooling via excitation of H2 via ion-H2 collisions
! in - ion gas component heating by neutral-ion collisions
! ie - ion gas component heating by ion-electron collisions
! ich - ion gas component heating by chemical reactions
! ea - electron component cooling by atomic emission
! eh2 - electron component cooling by H2 emission
! eh2o - electron component cooling by H2O emission
! en - electron component heating by neutral-electron collisions
! ei - electron component heating by ion-electron collisions
! ech - electron component heating by chemical reactions
!1           2           3           4           5           6           7           8           9           10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          
!t(yr)/z(cm) na          nh2         nh2o        nco         noh         nnh3        nch3oh      ni          ne          nd          nch         nh2-h       ph          cr          rlh2        rlh2v0      ih2         in          ie          ich         ea          eh2         eh2o        en          ei          ech         
5.23299e+03  -3.459e-24  3.443e-25   -4.536e-25  -4.694e-24  0.000e+00   0.000e+00   0.000e+00   1.974e-24   1.203e-26   -4.218e-24  2.648e-23   -1.855e-118 1.033e-25   3.084e-24   4.855e-24   2.043e-25   1.984e-25   -1.974e-24  2.475e-26   1.751e-24   -8.094e-28  1.857e-29   -2.716e-28  -1.203e-26  -2.475e-26  3.793e-26   
5.42469e+03  -3.483e-24  3.441e-25   -4.765e-25  -4.754e-24  0.000e+00   0.000e+00   0.000e+00   1.975e-24   1.211e-26   -4.260e-24  2.656e-23   -1.863e-118 1.033e-25   3.084e-24   4.851e-24   2.028e-25   1.947e-25   -1.975e-24  2.481e-26   1.755e-24   -8.026e-28  1.803e-29   -2.795e-28  -1.211e-26  -2.481e-26  3.809e-26   
5.62341e+03  -3.508e-24  3.439e-25   -4.996e-25  -4.816e-24  0.000e+00   0.000e+00   0.000e+00   1.975e-24   1.219e-26   -4.304e-24  2.664e-23   -1.871e-118 1.033e-25   3.084e-24   4.847e-24   2.011e-25   1.911e-25   -1.975e-24  2.487e-26   1.759e-24   -7.965e-28  1.754e-29   -2.874e-28  -1.219e-26  -2.487e-26  3.823e-26   
5.82942e+03  -3.534e-24  3.437e-25   -5.229e-25  -4.882e-24  0.000e+00   0.000e+00   0.000e+00   1.975e-24   1.227e-26   -4.350e-24  2.671e-23   -1.879e-118 1.033e-25   3.084e-24   4.843e-24   1.992e-25   1.876e-25   -1.975e-24  2.492e-26   1.763e-24   -7.909e-28  1.708e-29   -2.953e-28  -1.227e-26  -2.492e-26  3.836e-26   
6.04296e+03  -3.562e-24  3.435e-25   -5.465e-25  -4.950e-24  0.000e+00   0.000e+00   0.000e+00   1.975e-24   1.236e-26   -4.397e-24  2.678e-23   -1.886e-118 1.033e-25   3.084e-24   4.838e-24   1.972e-25   1.840e-25   -1.975e-24  2.497e-26   1.766e-24   -7.858e-28  1.664e-29   -3.033e-28  -1.236e-26  -2.497e-26  3.849e-26   
6.26434e+03  -3.591e-24  3.433e-25   -5.705e-25  -5.022e-24  0.000e+00   0.000e+00   0.000e+00   1.975e-24   1.244e-26   -4.446e-24  2.685e-23   -1.893e-118 1.033e-25   3.084e-24   4.833e-24   1.949e-25   1.806e-25   -1.975e-24  2.500e-26   1.769e-24   -7.809e-28  1.623e-29   -3.114e-28  -1.244e-26  -2.500e-26  3.862e-26   
6.49382e+03  -3.621e-24  3.431e-25   -5.950e-25  -5.096e-24  0.000e+00   0.000e+00   0.000e+00   1.974e-24   1.252e-26   -4.496e-24  2.691e-23   -1.899e-118 1.033e-25   3.084e-24   4.827e-24   1.924e-25   1.771e-25   -1.974e-24  2.503e-26   1.772e-24   -7.762e-28  1.584e-29   -3.195e-28  -1.252e-26  -2.503e-26  3.873e-26   
6.73170e+03  -3.652e-24  3.428e-25   -6.200e-25  -5.173e-24  0.000e+00   0.000e+00   0.000e+00   1.974e-24   1.261e-26   -4.548e-24  2.697e-23   -1.905e-118 1.033e-25   3.084e-24   4.820e-24   1.898e-25   1.737e-25   -1.974e-24  2.506e-26   1.775e-24   -7.717e-28  1.547e-29   -3.278e-28  -1.261e-26  -2.506e-26  3.885e-26   
6.97831e+03  -3.685e-24  3.425e-25   -6.457e-25  -5.254e-24  0.000e+00   0.000e+00   0.000e+00   1.973e-24   1.270e-26   -4.601e-24  2.703e-23   -1.910e-118 1.033e-25   3.084e-24   4.814e-24   1.869e-25   1.704e-25   -1.973e-24  2.507e-26   1.778e-24   -7.673e-28  1.511e-29   -3.362e-28  -1.270e-26  -2.507e-26  3.896e-26   
7.23394e+03  -3.719e-24  3.423e-25   -6.722e-25  -5.337e-24  0.000e+00   0.000e+00   0.000e+00   1.973e-24   1.279e-26   -4.657e-24  2.708e-23   -1.916e-118 1.033e-25   3.084e-24   4.807e-24   1.840e-25   1.671e-25   -1.973e-24  2.508e-26   1.781e-24   -7.630e-28  1.476e-29   -3.448e-28  -1.279e-26  -2.508e-26  3.906e-26   
7.49894e+03  -3.753e-24  3.420e-25   -6.995e-25  -5.423e-24  0.000e+00   0.000e+00   0.000e+00   1.972e-24   1.288e-26   -4.713e-24  2.713e-23   -1.922e-118 1.033e-25   3.084e-24   4.800e-24   1.812e-25   1.638e-25   -1.972e-24  2.509e-26   1.783e-24   -7.587e-28  1.443e-29   -3.536e-28  -1.288e-26  -2.509e-26  3.916e-26   
7.77365e+03  -3.789e-24  3.417e-25   -7.278e-25  -5.512e-24  0.000e+00   0.000e+00   0.000e+00   1.971e-24   1.298e-26   -4.772e-24  2.718e-23   -1.930e-118 1.032e-25   3.084e-24   4.795e-24   1.787e-25   1.605e-25   -1.971e-24  2.508e-26   1.786e-24   -7.544e-28  1.411e-29   -3.626e-28  -1.298e-26  -2.508e-26  3.926e-26   
8.05842e+03  -3.827e-24  3.416e-25   -7.572e-25  -5.605e-24  0.000e+00   0.000e+00   0.000e+00   1.971e-24   1.308e-26   -4.832e-24  2.723e-23   -1.942e-118 1.032e-25   3.084e-24   4.791e-24   1.771e-25   1.573e-25   -1.971e-24  2.507e-26   1.788e-24   -7.500e-28  1.380e-29   -3.719e-28  -1.308e-26  -2.507e-26  3.935e-26   
8.35363e+03  -3.865e-24  3.415e-25   -7.879e-25  -5.702e-24  0.000e+00   0.000e+00   0.000e+00   1.970e-24   1.319e-26   -4.894e-24  2.728e-23   -1.959e-118 1.032e-25   3.084e-24   4.789e-24   1.765e-25   1.541e-25   -1.970e-24  2.505e-26   1.791e-24   -7.456e-28  1.351e-29   -3.815e-28  -1.319e-26  -2.505e-26  3.944e-26   
8.65964e+03  -3.904e-24  3.415e-25   -8.199e-25  -5.803e-24  0.000e+00   0.000e+00   0.000e+00   1.969e-24   1.330e-26   -4.958e-24  2.732e-23   -1.981e-118 1.032e-25   3.084e-24   4.790e-24   1.769e-25   1.508e-25   -1.969e-24  2.502e-26   1.794e-24   -7.411e-28  1.323e-29   -3.915e-28  -1.330e-26  -2.502e-26  3.953e-26   
8.97687e+03  -3.945e-24  3.416e-25   -8.535e-25  -5.907e-24  0.000e+00   0.000e+00   0.000e+00   1.969e-24   1.342e-26   -5.024e-24  2.737e-23   -2.008e-118 1.032e-25   3.084e-24   4.793e-24   1.781e-25   1.476e-25   -1.969e-24  2.498e-26   1.796e-24   -7.364e-28  1.297e-29   -4.019e-28  -1.342e-26  -2.498e-26  3.961e-26   
9.30572e+03  -3.987e-24  3.417e-25   -8.887e-25  -6.015e-24  0.000e+00   0.000e+00   0.000e+00   1.968e-24   1.354e-26   -5.091e-24  2.741e-23   -2.039e-118 1.032e-25   3.084e-24   4.797e-24   1.800e-25   1.444e-25   -1.968e-24  2.493e-26   1.799e-24   -7.315e-28  1.271e-29   -4.128e-28  -1.354e-26  -2.493e-26  3.969e-26   
9.64662e+03  -4.029e-24  3.420e-25   -9.258e-25  -6.127e-24  0.000e+00   0.000e+00   0.000e+00   1.967e-24   1.367e-26   -5.160e-24  2.745e-23   -2.074e-118 1.032e-25   3.084e-24   4.803e-24   1.827e-25   1.413e-25   -1.967e-24  2.487e-26   1.801e-24   -7.264e-28  1.247e-29   -4.242e-28  -1.367e-26  -2.487e-26  3.976e-26   
1.00000e+04  -4.073e-24  3.423e-25   -9.649e-25  -6.243e-24  0.000e+00   0.000e+00   0.000e+00   1.966e-24   1.380e-26   -5.231e-24  2.750e-23   -2.116e-118 1.032e-25   3.084e-24   4.812e-24   1.865e-25   1.381e-25   -1.966e-24  2.480e-26   1.804e-24   -7.211e-28  1.224e-29   -4.361e-28  -1.380e-26  -2.480e-26  3.983e-26   
1.03663e+04  -4.118e-24  3.427e-25   -1.006e-24  -6.363e-24  0.000e+00   0.000e+00   0.000e+00   1.966e-24   1.394e-26   -5.304e-24  2.753e-23   -2.165e-118 1.032e-25   3.084e-24   4.824e-24   1.917e-25   1.350e-25   -1.966e-24  2.472e-26   1.806e-24   -7.156e-28  1.202e-29   -4.487e-28  -1.394e-26  -2.472e-26  3.990e-26   
1.07461e+04  -4.164e-24  3.434e-25   -1.050e-24  -6.487e-24  0.000e+00   0.000e+00   0.000e+00   1.965e-24   1.409e-26   -5.378e-24  2.757e-23   -2.224e-118 1.032e-25   3.084e-24   4.840e-24   1.987e-25   1.318e-25   -1.965e-24  2.463e-26   1.808e-24   -7.098e-28  1.181e-29   -4.620e-28  -1.409e-26  -2.463e-26  3.996e-26   
1.11397e+04  -4.212e-24  3.442e-25   -1.096e-24  -6.616e-24  0.000e+00   0.000e+00   0.000e+00   1.964e-24   1.424e-26   -5.455e-24  2.761e-23   -2.294e-118 1.032e-25   3.084e-24   4.861e-24   2.077e-25   1.287e-25   -1.964e-24  2.453e-26   1.811e-24   -7.039e-28  1.162e-29   -4.760e-28  -1.424e-26  -2.453e-26  4.002e-26   
1.15478e+04  -4.260e-24  3.451e-25   -1.145e-24  -6.749e-24  0.000e+00   0.000e+00   0.000e+00   1.963e-24   1.440e-26   -5.532e-24  2.764e-23   -2.376e-118 1.032e-25   3.084e-24   4.886e-24   2.185e-25   1.256e-25   -1.963e-24  2.441e-26   1.813e-24   -6.977e-28  1.144e-29   -4.908e-28  -1.440e-26  -2.441e-26  4.008e-26   
1.19709e+04  -4.309e-24  3.462e-25   -1.196e-24  -6.886e-24  0.000e+00   0.000e+00   0.000e+00   1.962e-24   1.458e-26   -5.612e-24  2.767e-23   -2.467e-118 1.032e-25   3.084e-24   4.914e-24   2.308e-25   1.225e-25   -1.962e-24  2.429e-26   1.815e-24   -6.911e-28  1.127e-29   -5.065e-28  -1.458e-26  -2.429e-26  4.013e-26   
1.24094e+04  -4.359e-24  3.475e-25   -1.251e-24  -7.027e-24  0.000e+00   0.000e+00   0.000e+00   1.961e-24   1.475e-26   -5.693e-24  2.770e-23   -2.566e-118 1.032e-25   3.084e-24   4.945e-24   2.444e-25   1.195e-25   -1.961e-24  2.415e-26   1.818e-24   -6.842e-28  1.111e-29   -5.231e-28  -1.475e-26  -2.415e-26  4.018e-26   
1.28640e+04  -4.410e-24  3.488e-25   -1.309e-24  -7.173e-24  0.000e+00   0.000e+00   0.000e+00   1.960e-24   1.494e-26   -5.775e-24  2.773e-23   -2.673e-118 1.032e-25   3.084e-24   4.979e-24   2.591e-25   1.164e-25   -1.960e-24  2.399e-26   1.820e-24   -6.768e-28  1.096e-29   -5.408e-28  -1.494e-26  -2.399e-26  4.022e-26   
1.33352e+04  -4.462e-24  3.502e-25   -1.371e-24  -7.323e-24  0.000e+00   0.000e+00   0.000e+00   1.959e-24   1.514e-26   -5.859e-24  2.775e-23   -2.788e-118 1.032e-25   3.084e-24   5.015e-24   2.748e-25   1.134e-25   -1.959e-24  2.383e-26   1.822e-24   -6.689e-28  1.081e-29   -5.596e-28  -1.514e-26  -2.383e-26  4.026e-26   
1.38237e+04  -4.515e-24  3.517e-25   -1.436e-24  -7.477e-24  0.000e+00   0.000e+00   0.000e+00   1.958e-24   1.535e-26   -5.945e-24  2.777e-23   -2.910e-118 1.032e-25   3.084e-24   5.053e-24   2.913e-25   1.103e-25   -1.958e-24  2.364e-26   1.824e-24   -6.605e-28  1.065e-29   -5.797e-28  -1.535e-26  -2.364e-26  4.030e-26   
1.43301e+04  -4.569e-24  3.533e-25   -1.506e-24  -7.636e-24  0.000e+00   0.000e+00   0.000e+00   1.957e-24   1.557e-26   -6.031e-24  2.779e-23   -3.041e-118 1.032e-25   3.084e-24   5.094e-24   3.089e-25   1.073e-25   -1.957e-24  2.345e-26   1.827e-24   -6.515e-28  1.050e-29   -6.012e-28  -1.557e-26  -2.345e-26  4.033e-26   
1.48551e+04  -4.623e-24  3.550e-25   -1.580e-24  -7.799e-24  0.000e+00   0.000e+00   0.000e+00   1.956e-24   1.580e-26   -6.119e-24  2.781e-23   -3.180e-118 1.032e-25   3.084e-24   5.137e-24   3.275e-25   1.043e-25   -1.956e-24  2.324e-26   1.829e-24   -6.419e-28  1.035e-29   -6.242e-28  -1.580e-26  -2.324e-26  4.036e-26   
1.53993e+04  -4.678e-24  3.568e-25   -1.659e-24  -7.965e-24  0.000e+00   0.000e+00   0.000e+00   1.955e-24   1.604e-26   -6.208e-24  2.782e-23   -3.329e-118 1.031e-25   3.084e-24   5.183e-24   3.476e-25   1.013e-25   -1.955e-24  2.301e-26   1.831e-24   -6.317e-28  1.021e-29   -6.488e-28  -1.604e-26  -2.301e-26  4.039e-26   
1.59634e+04  -4.733e-24  3.588e-25   -1.743e-24  -8.135e-24  0.000e+00   0.000e+00   0.000e+00   1.954e-24   1.628e-26   -6.297e-24  2.782e-23   -3.491e-118 1.031e-25   3.084e-24   5.233e-24   3.694e-25   9.834e-26   -1.954e-24  2.277e-26   1.833e-24   -6.206e-28  1.008e-29   -6.752e-28  -1.628e-26  -2.277e-26  4.041e-26   
1.65482e+04  -4.788e-24  3.610e-25   -1.832e-24  -8.309e-24  0.000e+00   0.000e+00   0.000e+00   1.952e-24   1.654e-26   -6.387e-24  2.782e-23   -3.670e-118 1.031e-25   3.084e-24   5.289e-24   3.935e-25   9.540e-26   -1.952e-24  2.252e-26   1.834e-24   -6.088e-28  9.953e-30   -7.035e-28  -1.654e-26  -2.252e-26  4.043e-26   
1.71544e+04  -4.844e-24  3.635e-25   -1.927e-24  -8.486e-24  0.000e+00   0.000e+00   0.000e+00   1.951e-24   1.681e-26   -6.478e-24  2.782e-23   -3.872e-118 1.031e-25   3.084e-24   5.353e-24   4.210e-25   9.247e-26   -1.951e-24  2.226e-26   1.836e-24   -5.962e-28  9.844e-30   -7.338e-28  -1.681e-26  -2.226e-26  4.045e-26   
1.77828e+04  -4.899e-24  3.665e-25   -2.028e-24  -8.668e-24  0.000e+00   0.000e+00   0.000e+00   1.949e-24   1.708e-26   -6.568e-24  2.780e-23   -4.105e-118 1.031e-25   3.084e-24   5.427e-24   4.534e-25   8.957e-26   -1.949e-24  2.198e-26   1.837e-24   -5.826e-28  9.757e-30   -7.662e-28  -1.708e-26  -2.198e-26  4.047e-26   
1.84342e+04  -4.954e-24  3.700e-25   -2.134e-24  -8.852e-24  0.000e+00   0.000e+00   0.000e+00   1.947e-24   1.736e-26   -6.659e-24  2.778e-23   -4.382e-118 1.031e-25   3.084e-24   5.518e-24   4.925e-25   8.670e-26   -1.947e-24  2.170e-26   1.838e-24   -5.681e-28  9.701e-30   -8.009e-28  -1.736e-26  -2.170e-26  4.049e-26   
1.91095e+04  -5.008e-24  3.744e-25   -2.247e-24  -9.038e-24  0.000e+00   0.000e+00   0.000e+00   1.944e-24   1.764e-26   -6.749e-24  2.775e-23   -4.717e-118 1.031e-25   3.084e-24   5.629e-24   5.405e-25   8.385e-26   -1.944e-24  2.141e-26   1.839e-24   -5.526e-28  9.685e-30   -8.380e-28  -1.764e-26  -2.141e-26  4.050e-26   
1.98096e+04  -5.063e-24  3.807e-25   -2.366e-24  -9.226e-24  0.000e+00   0.000e+00   0.000e+00   1.942e-24   1.793e-26   -6.839e-24  2.771e-23   -5.183e-118 1.031e-25   3.084e-24   5.788e-24   6.096e-25   8.106e-26   -1.942e-24  2.112e-26   1.840e-24   -5.362e-28  9.767e-30   -8.775e-28  -1.793e-26  -2.112e-26  4.052e-26   
2.05353e+04  -5.118e-24  3.870e-25   -2.491e-24  -9.416e-24  0.000e+00   0.000e+00   0.000e+00   1.938e-24   1.822e-26   -6.927e-24  2.766e-23   -5.657e-118 1.031e-25   3.084e-24   5.947e-24   6.785e-25   7.829e-26   -1.938e-24  2.083e-26   1.839e-24   -5.187e-28  9.834e-30   -9.193e-28  -1.822e-26  -2.083e-26  4.054e-26   
2.12875e+04  -5.171e-24  3.936e-25   -2.623e-24  -9.606e-24  0.000e+00   0.000e+00   0.000e+00   1.934e-24   1.850e-26   -7.014e-24  2.761e-23   -6.153e-118 1.031e-25   3.084e-24   6.113e-24   7.500e-25   7.558e-26   -1.934e-24  2.055e-26   1.838e-24   -5.001e-28  9.898e-30   -9.634e-28  -1.850e-26  -2.055e-26  4.056e-26   
2.20673e+04  -5.219e-24  4.003e-25   -2.760e-24  -9.796e-24  0.000e+00   0.000e+00   0.000e+00   1.930e-24   1.878e-26   -7.099e-24  2.755e-23   -6.669e-118 1.031e-25   3.084e-24   6.283e-24   8.236e-25   7.291e-26   -1.930e-24  2.026e-26   1.837e-24   -4.802e-28  9.955e-30   -1.010e-27  -1.878e-26  -2.026e-26  4.058e-26   
2.28757e+04  -5.265e-24  4.073e-25   -2.902e-24  -9.985e-24  0.000e+00   0.000e+00   0.000e+00   1.925e-24   1.904e-26   -7.182e-24  2.747e-23   -7.202e-118 1.030e-25   3.084e-24   6.457e-24   8.990e-25   7.029e-26   -1.925e-24  1.998e-26   1.834e-24   -4.591e-28  1.000e-29   -1.058e-27  -1.904e-26  -1.998e-26  4.059e-26   
2.37137e+04  -5.310e-24  4.143e-25   -3.050e-24  -1.017e-23  0.000e+00   0.000e+00   0.000e+00   1.918e-24   1.930e-26   -7.263e-24  2.739e-23   -7.751e-118 1.030e-25   3.084e-24   6.635e-24   9.759e-25   6.772e-26   -1.918e-24  1.971e-26   1.831e-24   -4.368e-28  1.004e-29   -1.108e-27  -1.930e-26  -1.971e-26  4.060e-26   
2.45824e+04  -5.356e-24  4.215e-25   -3.201e-24  -1.036e-23  0.000e+00   0.000e+00   0.000e+00   1.911e-24   1.953e-26   -7.340e-24  2.730e-23   -8.311e-118 1.030e-25   3.084e-24   6.816e-24   1.054e-24   6.520e-26   -1.911e-24  1.944e-26   1.827e-24   -4.132e-28  1.006e-29   -1.160e-27  -1.953e-26  -1.944e-26  4.059e-26   
2.54830e+04  -5.398e-24  4.288e-25   -3.357e-24  -1.054e-23  0.000e+00   0.000e+00   0.000e+00   1.903e-24   1.975e-26   -7.414e-24  2.719e-23   -8.881e-118 1.030e-25   3.084e-24   6.999e-24   1.134e-24   6.272e-26   -1.903e-24  1.917e-26   1.821e-24   -3.884e-28  1.007e-29   -1.212e-27  -1.975e-26  -1.917e-26  4.057e-26   
2.64165e+04  -5.435e-24  4.362e-25   -3.515e-24  -1.072e-23  0.000e+00   0.000e+00   0.000e+00   1.894e-24   1.993e-26   -7.484e-24  2.706e-23   -9.456e-118 1.030e-25   3.084e-24   7.184e-24   1.214e-24   6.028e-26   -1.894e-24  1.891e-26   1.815e-24   -3.624e-28  1.006e-29   -1.265e-27  -1.993e-26  -1.891e-26  4.051e-26   
2.73842e+04  -5.469e-24  4.436e-25   -3.674e-24  -1.089e-23  0.000e+00   0.000e+00   0.000e+00   1.883e-24   2.006e-26   -7.549e-24  2.692e-23   -1.003e-117 1.030e-25   3.084e-24   7.371e-24   1.295e-24   5.789e-26   -1.883e-24  1.864e-26   1.807e-24   -3.352e-28  1.003e-29   -1.316e-27  -2.006e-26  -1.864e-26  4.040e-26   
2.83874e+04  -5.501e-24  4.510e-25   -3.834e-24  -1.105e-23  0.000e+00   0.000e+00   0.000e+00   1.871e-24   2.014e-26   -7.610e-24  2.675e-23   -1.061e-117 1.030e-25   3.084e-24   7.558e-24   1.376e-24   5.555e-26   -1.871e-24  1.836e-26   1.797e-24   -3.068e-28  9.984e-30   -1.366e-27  -2.014e-26  -1.836e-26  4.022e-26   
2.94273e+04  -5.527e-24  4.584e-25   -3.991e-24  -1.121e-23  0.000e+00   0.000e+00   0.000e+00   1.857e-24   2.015e-26   -7.664e-24  2.654e-23   -1.117e-117 1.029e-25   3.084e-24   7.745e-24   1.456e-24   5.328e-26   -1.857e-24  1.806e-26   1.786e-24   -2.775e-28  9.919e-30   -1.411e-27  -2.015e-26  -1.806e-26  3.994e-26   
3.05053e+04  -5.548e-24  4.658e-25   -4.143e-24  -1.135e-23  0.000e+00   0.000e+00   0.000e+00   1.841e-24   2.007e-26   -7.712e-24  2.629e-23   -1.172e-117 1.029e-25   3.084e-24   7.930e-24   1.537e-24   5.108e-26   -1.841e-24  1.772e-26   1.772e-24   -2.473e-28  9.841e-30   -1.450e-27  -2.007e-26  -1.772e-26  3.953e-26   
3.16228e+04  -5.559e-24  4.731e-25   -4.286e-24  -1.148e-23  0.000e+00   0.000e+00   0.000e+00   1.822e-24   1.986e-26   -7.752e-24  2.596e-23   -1.225e-117 1.029e-25   3.084e-24   8.113e-24   1.616e-24   4.897e-26   -1.822e-24  1.731e-26   1.756e-24   -2.166e-28  9.758e-30   -1.480e-27  -1.986e-26  -1.731e-26  3.891e-26   
3.27812e+04  -5.560e-24  4.802e-25   -4.414e-24  -1.159e-23  0.000e+00   0.000e+00   0.000e+00   1.800e-24   1.950e-26   -7.783e-24  2.553e-23   -1.275e-117 1.029e-25   3.084e-24   8.291e-24   1.693e-24   4.697e-26   -1.800e-24  1.682e-26   1.737e-24   -1.858e-28  9.688e-30   -1.495e-27  -1.950e-26  -1.682e-26  3.804e-26   
3.39821e+04  -5.544e-24  4.870e-25   -4.522e-24  -1.168e-23  0.000e+00   0.000e+00   0.000e+00   1.775e-24   1.894e-26   -7.803e-24  2.494e-23   -1.320e-117 1.029e-25   3.084e-24   8.462e-24   1.767e-24   4.515e-26   -1.775e-24  1.619e-26   1.714e-24   -1.552e-28  9.657e-30   -1.492e-27  -1.894e-26  -1.619e-26  3.681e-26   
3.52269e+04  -5.495e-24  4.933e-25   -4.598e-24  -1.174e-23  0.000e+00   0.000e+00   0.000e+00   1.745e-24   1.812e-26   -7.810e-24  2.411e-23   -1.359e-117 1.029e-25   3.084e-24   8.622e-24   1.836e-24   4.359e-26   -1.745e-24  1.536e-26   1.687e-24   -1.257e-28  9.703e-30   -1.464e-27  -1.812e-26  -1.536e-26  3.511e-26   
3.65174e+04  -5.383e-24  4.991e-25   -4.629e-24  -1.176e-23  0.000e+00   0.000e+00   0.000e+00   1.711e-24   1.700e-26   -7.799e-24  2.296e-23   -1.390e-117 1.029e-25   3.084e-24   8.767e-24   1.898e-24   4.245e-26   -1.711e-24  1.425e-26   1.655e-24   -9.843e-29  9.879e-30   -1.404e-27  -1.700e-26  -1.425e-26  3.279e-26   
3.78552e+04  -5.147e-24  5.040e-25   -4.596e-24  -1.174e-23  0.000e+00   0.000e+00   0.000e+00   1.673e-24   1.554e-26   -7.767e-24  2.136e-23   -1.410e-117 1.029e-25   3.083e-24   8.889e-24   1.951e-24   4.193e-26   -1.673e-24  1.272e-26   1.619e-24   -7.459e-29  1.024e-29   -1.310e-27  -1.554e-26  -1.272e-26  2.968e-26   
3.92419e+04  -4.700e-24  5.078e-25   -4.485e-24  -1.165e-23  0.000e+00   0.000e+00   0.000e+00   1.633e-24   1.377e-26   -7.709e-24  1.933e-23   -1.419e-117 1.029e-25   3.083e-24   8.985e-24   1.993e-24   4.230e-26   -1.633e-24  1.066e-26   1.580e-24   -5.552e-29  1.083e-29   -1.187e-27  -1.377e-26  -1.066e-26  2.572e-26   
4.06794e+04  -3.993e-24  5.103e-25   -4.291e-24  -1.151e-23  0.000e+00   0.000e+00   0.000e+00   1.593e-24   1.192e-26   -7.624e-24  1.711e-23   -1.416e-117 1.029e-25   3.083e-24   9.048e-24   2.020e-24   4.358e-26   -1.593e-24  8.119e-27   1.542e-24   -4.207e-29  1.157e-29   -1.051e-27  -1.192e-26  -8.119e-27  2.116e-26   
4.21697e+04  -3.124e-24  5.116e-25   -4.030e-24  -1.132e-23  0.000e+00   0.000e+00   0.000e+00   1.559e-24   1.034e-26   -7.521e-24  1.516e-23   -1.402e-117 1.030e-25   3.083e-24   9.080e-24   2.034e-24   4.549e-26   -1.559e-24  5.559e-27   1.508e-24   -3.395e-29  1.229e-29   -9.262e-28  -1.034e-26  -5.559e-27  1.689e-26   
4.37144e+04  -2.342e-24  5.120e-25   -3.737e-24  -1.110e-23  0.000e+00   0.000e+00   0.000e+00   1.533e-24   9.280e-27   -7.408e-24  1.378e-23   -1.382e-117 1.030e-25   3.083e-24   9.089e-24   2.038e-24   4.755e-26   -1.533e-24  3.580e-27   1.482e-24   -2.980e-29  1.282e-29   -8.252e-28  -9.280e-27  -3.580e-27  1.374e-26   
4.53158e+04  -1.790e-24  5.118e-25   -3.442e-24  -1.089e-23  0.000e+00   0.000e+00   0.000e+00   1.513e-24   8.664e-27   -7.295e-24  1.293e-23   -1.358e-117 1.030e-25   3.083e-24   9.084e-24   2.036e-24   4.955e-26   -1.513e-24  2.351e-27   1.461e-24   -2.787e-29  1.313e-29   -7.444e-28  -8.664e-27  -2.351e-27  1.181e-26   
4.69759e+04  -1.447e-24  5.113e-25   -3.164e-24  -1.067e-23  0.000e+00   0.000e+00   0.000e+00   1.498e-24   8.304e-27   -7.186e-24  1.242e-23   -1.333e-117 1.030e-25   3.083e-24   9.072e-24   2.030e-24   5.141e-26   -1.498e-24  1.657e-27   1.445e-24   -2.698e-29  1.330e-29   -6.770e-28  -8.304e-27  -1.657e-27  1.069e-26   
4.86968e+04  -1.232e-24  5.107e-25   -2.911e-24  -1.047e-23  0.000e+00   0.000e+00   0.000e+00   1.486e-24   8.069e-27   -7.084e-24  1.209e-23   -1.308e-117 1.030e-25   3.083e-24   9.056e-24   2.024e-24   5.315e-26   -1.486e-24  1.251e-27   1.432e-24   -2.653e-29  1.339e-29   -6.193e-28  -8.069e-27  -1.251e-27  9.993e-27   
5.04807e+04  -1.087e-24  5.101e-25   -2.685e-24  -1.029e-23  0.000e+00   0.000e+00   0.000e+00   1.476e-24   7.893e-27   -6.987e-24  1.184e-23   -1.284e-117 1.030e-25   3.083e-24   9.040e-24   2.016e-24   5.481e-26   -1.476e-24  9.770e-28   1.421e-24   -2.625e-29  1.345e-29   -5.690e-28  -7.893e-27  -9.770e-28  9.492e-27   
5.23299e+04  -9.778e-25  5.094e-25   -2.485e-24  -1.011e-23  0.000e+00   0.000e+00   0.000e+00   1.469e-24   7.746e-27   -6.896e-24  1.163e-23   -1.260e-117 1.030e-25   3.083e-24   9.023e-24   2.009e-24   5.639e-26   -1.469e-24  7.597e-28   1.411e-24   -2.605e-29  1.348e-29   -5.253e-28  -7.746e-27  -7.597e-28  9.084e-27   
5.42469e+04  -8.906e-25  5.087e-25   -2.308e-24  -9.942e-24  0.000e+00   0.000e+00   0.000e+00   1.462e-24   7.616e-27   -6.810e-24  1.146e-23   -1.238e-117 1.030e-25   3.083e-24   9.006e-24   2.001e-24   5.792e-26   -1.462e-24  5.668e-28   1.404e-24   -2.590e-29  1.351e-29   -4.871e-28  -7.616e-27  -5.668e-28  8.723e-27   
