! p1 - total abundance of grain mantle molecules, [molecules/H]
! p2 - abundance of hydrocarbon molecules in ice mantles, CnHm, n >=2,  [molecules/H]
! p3 - parameter of H2 formation on grains (reaction *H+*H), rate = a*n_H_tot*n_H, a [cm3 s-1]
! p4 - electron concentration, [cm-3]
! p5 - ion concentration (without PAHs and small grains), [cm-3]
! p6 - total electric charge of grains, [cm-3]
!1             2             3             4             5             6             7             8             9             10            11            
!time(yrs)     T_n           T_i           T_e           oph2          p1            p2            p3            p4            p5            p6            
1.0000000e+07  2.01285e+01   2.12741e+01   2.12481e+01   4.39314e-03   3.99986e-04   3.13114e-05   2.60789e-17   2.89985e-03   2.91249e-03   -1.94466e-07  
1.0366329e+07  2.01551e+01   2.12972e+01   2.12715e+01   4.38308e-03   4.00327e-04   3.19321e-05   2.60900e-17   2.91430e-03   2.92645e-03   -1.94484e-07  
1.0746078e+07  2.01800e+01   2.13187e+01   2.12933e+01   4.37317e-03   4.00620e-04   3.25567e-05   2.61005e-17   2.92841e-03   2.94008e-03   -1.94500e-07  
1.1139739e+07  2.02031e+01   2.13385e+01   2.13134e+01   4.36359e-03   4.00868e-04   3.31848e-05   2.61102e-17   2.94219e-03   2.95339e-03   -1.94514e-07  
1.1547820e+07  2.02242e+01   2.13563e+01   2.13314e+01   4.35393e-03   4.01077e-04   3.38163e-05   2.61190e-17   2.95562e-03   2.96638e-03   -1.94527e-07  
1.1970850e+07  2.02433e+01   2.13723e+01   2.13477e+01   4.34404e-03   4.01247e-04   3.44507e-05   2.61272e-17   2.96874e-03   2.97907e-03   -1.94538e-07  
1.2409378e+07  2.02609e+01   2.13867e+01   2.13623e+01   4.33389e-03   4.01382e-04   3.50878e-05   2.61347e-17   2.98157e-03   2.99148e-03   -1.94548e-07  
1.2863969e+07  2.02772e+01   2.13999e+01   2.13759e+01   4.32366e-03   4.01486e-04   3.57272e-05   2.61417e-17   2.99416e-03   3.00366e-03   -1.94557e-07  
1.3335214e+07  2.02925e+01   2.14123e+01   2.13885e+01   4.31351e-03   4.01559e-04   3.63686e-05   2.61483e-17   3.00651e-03   3.01562e-03   -1.94565e-07  
1.3823722e+07  2.03068e+01   2.14235e+01   2.14000e+01   4.30339e-03   4.01606e-04   3.70114e-05   2.61545e-17   3.01864e-03   3.02736e-03   -1.94572e-07  
1.4330126e+07  2.03199e+01   2.14338e+01   2.14104e+01   4.29319e-03   4.01628e-04   3.76553e-05   2.61603e-17   3.03055e-03   3.03891e-03   -1.94578e-07  
1.4855080e+07  2.03322e+01   2.14432e+01   2.14201e+01   4.28295e-03   4.01627e-04   3.82998e-05   2.61658e-17   3.04226e-03   3.05026e-03   -1.94583e-07  
1.5399265e+07  2.03437e+01   2.14519e+01   2.14290e+01   4.27275e-03   4.01605e-04   3.89444e-05   2.61709e-17   3.05379e-03   3.06144e-03   -1.94587e-07  
1.5963385e+07  2.03547e+01   2.14601e+01   2.14374e+01   4.26268e-03   4.01564e-04   3.95885e-05   2.61759e-17   3.06514e-03   3.07245e-03   -1.94591e-07  
1.6548171e+07  2.03652e+01   2.14679e+01   2.14455e+01   4.25293e-03   4.01505e-04   4.02317e-05   2.61808e-17   3.07634e-03   3.08332e-03   -1.94593e-07  
1.7154379e+07  2.03754e+01   2.14754e+01   2.14532e+01   4.24345e-03   4.01430e-04   4.08732e-05   2.61855e-17   3.08737e-03   3.09404e-03   -1.94595e-07  
1.7782794e+07  2.03854e+01   2.14827e+01   2.14607e+01   4.23432e-03   4.01340e-04   4.15126e-05   2.61902e-17   3.09825e-03   3.10462e-03   -1.94597e-07  
1.8434230e+07  2.03953e+01   2.14900e+01   2.14682e+01   4.22570e-03   4.01237e-04   4.21492e-05   2.61948e-17   3.10899e-03   3.11507e-03   -1.94598e-07  
1.9109530e+07  2.04050e+01   2.14971e+01   2.14754e+01   4.21750e-03   4.01120e-04   4.27824e-05   2.61994e-17   3.11958e-03   3.12537e-03   -1.94598e-07  
1.9809568e+07  2.04145e+01   2.15041e+01   2.14826e+01   4.20973e-03   4.00991e-04   4.34114e-05   2.62040e-17   3.13000e-03   3.13552e-03   -1.94598e-07  
2.0535250e+07  2.04240e+01   2.15110e+01   2.14897e+01   4.20241e-03   4.00852e-04   4.40358e-05   2.62086e-17   3.14027e-03   3.14553e-03   -1.94597e-07  
2.1287517e+07  2.04334e+01   2.15179e+01   2.14968e+01   4.19558e-03   4.00702e-04   4.46547e-05   2.62131e-17   3.15037e-03   3.15538e-03   -1.94595e-07  
2.2067341e+07  2.04429e+01   2.15250e+01   2.15040e+01   4.18932e-03   4.00543e-04   4.52676e-05   2.62178e-17   3.16031e-03   3.16508e-03   -1.94594e-07  
2.2875732e+07  2.04524e+01   2.15321e+01   2.15113e+01   4.18364e-03   4.00374e-04   4.58738e-05   2.62224e-17   3.17008e-03   3.17462e-03   -1.94591e-07  
2.3713737e+07  2.04621e+01   2.15394e+01   2.15188e+01   4.17862e-03   4.00198e-04   4.64726e-05   2.62272e-17   3.17968e-03   3.18400e-03   -1.94589e-07  
2.4582441e+07  2.04718e+01   2.15468e+01   2.15264e+01   4.17418e-03   4.00014e-04   4.70633e-05   2.62319e-17   3.18909e-03   3.19320e-03   -1.94586e-07  
2.5482967e+07  2.04816e+01   2.15543e+01   2.15341e+01   4.17036e-03   3.99822e-04   4.76453e-05   2.62368e-17   3.19831e-03   3.20223e-03   -1.94583e-07  
2.6416483e+07  2.04915e+01   2.15620e+01   2.15419e+01   4.16712e-03   3.99625e-04   4.82179e-05   2.62417e-17   3.20734e-03   3.21106e-03   -1.94579e-07  
2.7384196e+07  2.05014e+01   2.15697e+01   2.15497e+01   4.16443e-03   3.99421e-04   4.87805e-05   2.62466e-17   3.21615e-03   3.21969e-03   -1.94576e-07  
2.8387360e+07  2.05115e+01   2.15777e+01   2.15578e+01   4.16239e-03   3.99213e-04   4.93326e-05   2.62516e-17   3.22476e-03   3.22813e-03   -1.94572e-07  
2.9427272e+07  2.05216e+01   2.15857e+01   2.15660e+01   4.16095e-03   3.99000e-04   4.98734e-05   2.62567e-17   3.23314e-03   3.23635e-03   -1.94568e-07  
3.0505279e+07  2.05318e+01   2.15938e+01   2.15743e+01   4.16001e-03   3.98783e-04   5.04025e-05   2.62617e-17   3.24129e-03   3.24435e-03   -1.94564e-07  
3.1622777e+07  2.05419e+01   2.16020e+01   2.15826e+01   4.15954e-03   3.98563e-04   5.09193e-05   2.62668e-17   3.24921e-03   3.25212e-03   -1.94559e-07  
3.2781212e+07  2.05519e+01   2.16101e+01   2.15908e+01   4.15952e-03   3.98340e-04   5.14234e-05   2.62718e-17   3.25688e-03   3.25965e-03   -1.94555e-07  
3.3982083e+07  2.05620e+01   2.16183e+01   2.15991e+01   4.15994e-03   3.98116e-04   5.19141e-05   2.62768e-17   3.26430e-03   3.26694e-03   -1.94550e-07  
3.5226947e+07  2.05719e+01   2.16265e+01   2.16074e+01   4.16076e-03   3.97891e-04   5.23912e-05   2.62818e-17   3.27146e-03   3.27399e-03   -1.94546e-07  
3.6517413e+07  2.05818e+01   2.16347e+01   2.16157e+01   4.16204e-03   3.97666e-04   5.28541e-05   2.62868e-17   3.27838e-03   3.28079e-03   -1.94541e-07  
3.7855152e+07  2.05916e+01   2.16428e+01   2.16240e+01   4.16366e-03   3.97441e-04   5.33026e-05   2.62917e-17   3.28503e-03   3.28734e-03   -1.94537e-07  
3.9241898e+07  2.06013e+01   2.16509e+01   2.16321e+01   4.16558e-03   3.97218e-04   5.37363e-05   2.62966e-17   3.29142e-03   3.29363e-03   -1.94533e-07  
4.0679443e+07  2.06108e+01   2.16588e+01   2.16402e+01   4.16777e-03   3.96998e-04   5.41549e-05   2.63013e-17   3.29755e-03   3.29966e-03   -1.94528e-07  
4.2169650e+07  2.06201e+01   2.16667e+01   2.16481e+01   4.17019e-03   3.96780e-04   5.45582e-05   2.63060e-17   3.30341e-03   3.30543e-03   -1.94524e-07  
4.3714448e+07  2.06292e+01   2.16744e+01   2.16559e+01   4.17283e-03   3.96567e-04   5.49460e-05   2.63105e-17   3.30900e-03   3.31095e-03   -1.94520e-07  
4.5315836e+07  2.06381e+01   2.16820e+01   2.16636e+01   4.17574e-03   3.96358e-04   5.53182e-05   2.63150e-17   3.31433e-03   3.31621e-03   -1.94516e-07  
4.6975888e+07  2.06468e+01   2.16894e+01   2.16711e+01   4.17880e-03   3.96155e-04   5.56746e-05   2.63193e-17   3.31941e-03   3.32121e-03   -1.94513e-07  
4.8696753e+07  2.06554e+01   2.16968e+01   2.16786e+01   4.18214e-03   3.95958e-04   5.60153e-05   2.63236e-17   3.32423e-03   3.32597e-03   -1.94509e-07  
5.0480657e+07  2.06638e+01   2.17040e+01   2.16858e+01   4.18559e-03   3.95767e-04   5.63402e-05   2.63277e-17   3.32879e-03   3.33048e-03   -1.94506e-07  
5.2329911e+07  2.06718e+01   2.17110e+01   2.16929e+01   4.18908e-03   3.95585e-04   5.66493e-05   2.63317e-17   3.33310e-03   3.33473e-03   -1.94503e-07  
5.4246909e+07  2.06795e+01   2.17177e+01   2.16996e+01   4.19256e-03   3.95410e-04   5.69429e-05   2.63354e-17   3.33716e-03   3.33874e-03   -1.94500e-07  
5.6234133e+07  2.06869e+01   2.17241e+01   2.17060e+01   4.19601e-03   3.95243e-04   5.72209e-05   2.63390e-17   3.34097e-03   3.34250e-03   -1.94497e-07  
5.8294153e+07  2.06939e+01   2.17302e+01   2.17122e+01   4.19940e-03   3.95085e-04   5.74838e-05   2.63424e-17   3.34454e-03   3.34602e-03   -1.94495e-07  
6.0429639e+07  2.07005e+01   2.17360e+01   2.17180e+01   4.20271e-03   3.94937e-04   5.77316e-05   2.63456e-17   3.34786e-03   3.34931e-03   -1.94492e-07  
6.2643354e+07  2.07068e+01   2.17414e+01   2.17235e+01   4.20592e-03   3.94798e-04   5.79648e-05   2.63485e-17   3.35096e-03   3.35237e-03   -1.94490e-07  
6.4938163e+07  2.07127e+01   2.17466e+01   2.17288e+01   4.20904e-03   3.94668e-04   5.81836e-05   2.63513e-17   3.35384e-03   3.35522e-03   -1.94488e-07  
6.7317038e+07  2.07182e+01   2.17515e+01   2.17337e+01   4.21205e-03   3.94548e-04   5.83885e-05   2.63539e-17   3.35650e-03   3.35785e-03   -1.94486e-07  
6.9783058e+07  2.07234e+01   2.17561e+01   2.17383e+01   4.21492e-03   3.94438e-04   5.85798e-05   2.63563e-17   3.35896e-03   3.36028e-03   -1.94484e-07  
7.2339416e+07  2.07282e+01   2.17603e+01   2.17425e+01   4.21762e-03   3.94338e-04   5.87581e-05   2.63585e-17   3.36121e-03   3.36250e-03   -1.94483e-07  
7.4989421e+07  2.07327e+01   2.17642e+01   2.17465e+01   4.22015e-03   3.94247e-04   5.89239e-05   2.63605e-17   3.36327e-03   3.36454e-03   -1.94482e-07  
7.7736503e+07  2.07367e+01   2.17678e+01   2.17501e+01   4.22252e-03   3.94166e-04   5.90777e-05   2.63623e-17   3.36514e-03   3.36640e-03   -1.94480e-07  
8.0584219e+07  2.07405e+01   2.17711e+01   2.17534e+01   4.22471e-03   3.94094e-04   5.92201e-05   2.63639e-17   3.36684e-03   3.36808e-03   -1.94479e-07  
8.3536255e+07  2.07439e+01   2.17741e+01   2.17565e+01   4.22673e-03   3.94031e-04   5.93516e-05   2.63653e-17   3.36838e-03   3.36960e-03   -1.94478e-07  
8.6596432e+07  2.07470e+01   2.17769e+01   2.17592e+01   4.22858e-03   3.93977e-04   5.94729e-05   2.63665e-17   3.36976e-03   3.37096e-03   -1.94478e-07  
8.9768713e+07  2.07497e+01   2.17793e+01   2.17617e+01   4.23027e-03   3.93931e-04   5.95845e-05   2.63676e-17   3.37099e-03   3.37219e-03   -1.94477e-07  
9.3057204e+07  2.07522e+01   2.17816e+01   2.17639e+01   4.23179e-03   3.93892e-04   5.96872e-05   2.63685e-17   3.37209e-03   3.37327e-03   -1.94476e-07  
9.6466162e+07  2.07544e+01   2.17835e+01   2.17659e+01   4.23316e-03   3.93861e-04   5.97815e-05   2.63693e-17   3.37306e-03   3.37423e-03   -1.94476e-07  
1.0000000e+08  2.07564e+01   2.17853e+01   2.17677e+01   4.23439e-03   3.93838e-04   5.98681e-05   2.63699e-17   3.37391e-03   3.37508e-03   -1.94475e-07  
